DATETIME,forecast,forecast_adj,penalty,penalty_adj
2021-05-21 05:30:00,1009.1418343199998,1009.1418343199998,4.207404639999595,4.207404639999595
2021-05-21 05:45:00,1007.5689514399998,1007.5689514399998,11.229566879999538,11.229566879999538
2021-05-21 06:00:00,1004.25,1004.25,28.462800000000016,28.462800000000016
2021-05-21 06:15:00,1003.49,1003.49,43.56076000000007,43.56076000000007
2021-05-21 06:30:00,999.77499932,999.77499932,35.76011863999997,35.76011863999997
2021-05-21 06:45:00,999.8349993200001,999.8349993200001,39.22790264000014,39.22790264000014
2021-05-21 07:00:00,996.9238484,996.9238484,24.32123279999996,24.32123279999996
2021-05-21 07:15:00,1004.0450272,1004.0450272,11.289902400000074,11.289902400000074
2021-05-21 07:30:00,1014.0205193199998,1014.0205193199998,0.0006306399995992251,0.0006306399995992251
2021-05-21 07:45:00,1024.15572796,1024.15572796,22.29798415999994,22.29798415999994
2021-05-21 08:00:00,1052.13169464,1052.13169464,3.1269334400003572,3.1269334400003572
2021-05-21 08:15:00,1075.62919472,1075.62919472,47.07824512000025,47.07824512000025
2021-05-21 08:30:00,1112.3692981200002,1112.3692981200002,16.509687519999716,16.509687519999716
2021-05-21 08:45:00,1151.3602577600002,1151.3602577600002,15.375483520000216,15.375483520000216
2021-05-21 09:00:00,1179.37660216,1179.37660216,19.485972319999746,19.485972319999746
2021-05-21 09:15:00,1213.89325452,1213.89325452,27.49620503999995,27.49620503999995
2021-05-21 09:30:00,1245.33704868,1245.33704868,10.855353359999754,10.855353359999754
2021-05-21 09:45:00,1278.99519552,1278.99519552,42.36480703999996,42.36480703999996
2021-05-21 10:00:00,1286.19766008,1286.19766008,27.73380816000008,27.73380816000008
2021-05-21 10:15:00,1299.22282448,1299.22282448,5.334382079999159,5.334382079999159
2021-05-21 10:30:00,1325.4666761600006,1325.4666761600006,23.860912320001262,23.860912320001262
2021-05-21 10:45:00,1339.4483819599998,1339.4483819599998,28.259411919999366,28.259411919999366
2021-05-21 11:00:00,1335.28153256,1335.28153256,6.899713119999888,6.899713119999888
2021-05-21 11:15:00,1337.9367653200002,1337.9367653200002,0.3419307199992545,0.3419307199992545
2021-05-21 11:30:00,1346.6938848000002,1346.6938848000002,6.924233600000207,6.924233600000207
2021-05-21 11:45:00,1353.16113076,1353.16113076,18.644157520000135,18.644157520000135
2021-05-21 12:00:00,1335.91386784,1335.91386784,30.954704640000273,30.954704640000273
2021-05-21 12:15:00,1336.1207644,1336.1207644,38.508654399999614,38.508654399999614
2021-05-21 12:30:00,1336.71057948,1336.71057948,29.476994079999713,29.476994079999713
2021-05-21 12:45:00,1336.00320628,1336.00320628,6.624100559999988,6.624100559999988
2021-05-21 13:00:00,1325.7994568399997,1325.7994568399997,28.858940640001492,28.858940640001492
2021-05-21 13:15:00,1326.3170159999997,1326.3170159999997,30.667639999999665,30.667639999999665
2021-05-21 13:30:00,1304.2604704,1304.2604704,3.596436799999992,3.596436799999992
2021-05-21 13:45:00,1292.71,1292.71,47.2652479999997,47.2652479999997
2021-05-21 14:00:00,1312.36493836,1312.36493836,0.9997087199999442,0.9997087199999442
2021-05-21 14:15:00,1323.5718720799998,1323.5718720799998,5.631759680000869,5.631759680000869
2021-05-21 14:30:00,1329.77040408,1329.77040408,19.003071680000176,19.003071680000176
2021-05-21 14:45:00,1343.45196444,1343.45196444,3.6905688799997733,3.6905688799997733
2021-05-21 15:00:00,1336.8417949999996,1336.8417949999996,32.246884000001955,32.246884000001955
2021-05-21 15:15:00,1341.72998288,1341.72998288,23.52656447999925,23.52656447999925
2021-05-21 15:30:00,1342.7260808799997,1342.7260808799997,13.754492480001318,13.754492480001318
2021-05-21 15:45:00,1341.5448186,1341.5448186,6.21147719999999,6.21147719999999
2021-05-21 16:00:00,1329.9288761999999,1329.9288761999999,5.1396483999997145,5.1396483999997145
2021-05-21 16:15:00,1320.9021194799998,1320.9021194799998,8.315102959999422,8.315102959999422
2021-05-21 16:30:00,1306.4936649199997,1306.4936649199997,3.587913839999146,3.587913839999146
2021-05-21 16:45:00,1299.21236848,1299.21236848,12.181024959999831,12.181024959999831
2021-05-21 17:00:00,1285.5083710000001,1285.5083710000001,14.381462000000283,14.381462000000283
2021-05-21 17:15:00,1273.5095560799998,1273.5095560799998,23.364376159999665,23.364376159999665
2021-05-21 17:30:00,1255.5427985199997,1255.5427985199997,20.35021303999929,20.35021303999929
2021-05-21 17:45:00,1232.8211953599998,1232.8211953599998,9.49311871999953,9.49311871999953
2021-05-21 18:00:00,1231.8533389600002,1231.8533389600002,44.87883792000048,44.87883792000048
2021-05-21 18:15:00,1221.2475772,1221.2475772,58.24657840000009,58.24657840000009
2021-05-21 18:30:00,1203.5067026399997,1203.5067026399997,46.7626692799995,46.7626692799995
2021-05-21 18:45:00,1187.54054852,1187.54054852,29.61397704000001,29.61397704000001
2021-05-21 19:00:00,1196.6827435599998,1196.6827435599998,38.92859911999949,38.92859911999949
2021-05-21 19:15:00,1196.4078409200001,1196.4078409200001,5.6680018400002155,5.6680018400002155
2021-05-21 19:30:00,1211.9401282000001,1211.9401282000001,46.68163079999886,46.68163079999886
2021-05-21 19:45:00,1231.5702993199998,1231.5702993199998,35.43048408000186,35.43048408000186
2021-05-21 20:00:00,1250.1867336,1250.1867336,9.900267200000144,9.900267200000144
2021-05-21 20:15:00,1257.56652308,1257.56652308,18.849110160000237,18.849110160000237
2021-05-21 20:30:00,1260.74680956,1260.74680956,26.053595119999954,26.053595119999954
2021-05-21 20:45:00,1258.9308073999998,1258.9308073999998,16.6020067999998,16.6020067999998
2021-05-21 21:00:00,1265.6095292399998,1265.6095292399998,27.549690479999754,27.549690479999754
2021-05-21 21:15:00,1266.5807104799997,1266.5807104799997,20.30873295999936,20.30873295999936
2021-05-21 21:30:00,1271.6863236799998,1271.6863236799998,17.508719359999304,17.508719359999304
2021-05-21 21:45:00,1278.87708824,1278.87708824,17.294856479999908,17.294856479999908
2021-05-21 22:00:00,1286.0959431600004,1286.0959431600004,10.58793432000084,10.58793432000084
2021-05-21 22:15:00,1295.41537744,1295.41537744,4.023354879999715,4.023354879999715
2021-05-21 22:30:00,1311.8961881200003,1311.8961881200003,0.24732824000057008,0.24732824000057008
2021-05-21 22:45:00,1333.22900668,1333.22900668,8.51115727999968,8.51115727999968
2021-05-21 23:00:00,1351.68518244,1351.68518244,18.88699824000014,18.88699824000014
2021-05-21 23:15:00,1375.7205865600001,1375.7205865600001,0.13039712000045256,0.13039712000045256
2021-05-21 23:30:00,1400.1429318799999,1400.1429318799999,13.298727759999565,13.298727759999565
2021-05-21 23:45:00,1416.25400944,1416.25400944,33.97005887999967,33.97005887999967
2021-05-22 00:00:00,1381.3301241200002,1381.3301241200002,62.99919951999891,62.99919951999891
2021-05-22 00:15:00,1379.77127076,1379.77127076,15.77819695999915,15.77819695999915
2021-05-22 00:30:00,1364.9834953599996,1364.9834953599996,19.393186560001595,19.393186560001595
2021-05-22 00:45:00,1349.72743248,1349.72743248,6.2098060799999075,6.2098060799999075
2021-05-22 01:00:00,1331.907854,1331.907854,4.236756000000241,4.236756000000241
2021-05-22 01:15:00,1307.8338786800002,1307.8338786800002,7.382309360000363,7.382309360000363
2021-05-22 01:30:00,1283.20852496,1283.20852496,7.920545919999768,7.920545919999768
2021-05-22 01:45:00,1259.69848596,1259.69848596,11.587003919999916,11.587003919999916
2021-05-22 02:00:00,1229.96439512,1229.96439512,2.1227395199994135,2.1227395199994135
2021-05-22 02:15:00,1208.6123836,1208.6123836,1.3197191999997813,1.3197191999997813
2021-05-22 02:30:00,1186.08183752,1186.08183752,5.22530592000021,5.22530592000021
2021-05-22 02:45:00,1166.3255717599998,1166.3255717599998,11.56851296000059,11.56851296000059
2021-05-22 03:00:00,1152.3656817200003,1152.3656817200003,1.388985119998324,1.388985119998324
2021-05-22 03:15:00,1140.3458022000004,1140.3458022000004,3.537764400000924,3.537764400000924
2021-05-22 03:30:00,1123.10561908,1123.10561908,1.0116941599999336,1.0116941599999336
2021-05-22 03:45:00,1107.3855320799996,1107.3855320799996,7.279519680001613,7.279519680001613
2021-05-22 04:00:00,1097.9998623599997,1097.9998623599997,2.7719967199996063,2.7719967199996063
2021-05-22 04:15:00,1087.2403587200001,1087.2403587200001,6.4033014400001775,6.4033014400001775
2021-05-22 04:30:00,1075.02787912,1075.02787912,8.068739519999326,8.068739519999326
2021-05-22 04:45:00,1067.9755663600001,1067.9755663600001,5.90279055999963,5.90279055999963
2021-05-22 05:00:00,1061.6220726800002,1061.6220726800002,10.903117279999606,10.903117279999606
2021-05-22 05:15:00,1059.4273841200004,1059.4273841200004,0.8542555199983326,0.8542555199983326
2021-05-22 05:30:00,1053.6795935600003,1053.6795935600003,5.483339120000437,5.483339120000437
2021-05-22 05:45:00,1045.6908920800001,1045.6908920800001,5.5115921600004185,5.5115921600004185
